0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75339499130012011,0.74199631543559785,0.74506407403024399,0.74414951602892554,0.74351948360951492,0.75072023035460544,0.75964226620174113,0.75912573955288598,0.7706373335076161,0.79467473864749527,0.79887510408544815,0.79973280214637354,0.79822036627358539,0.80469237034043539,0.80707894733609364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66821194225945657,0.65247028562135212,0.65354773115874643,0.65417873663023118,0.64927306287665054,0.6484188620201411,0.65167903346521594,0.65470240355072851,0.67601465386367476,0.7159318275755836,0.71988655674147306,0.72005668181587101,0.72041768001989337,0.72396729262071979,0.73759731117934957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71109926998483108,0.71133543058890503,0.71342830695653547,0.72436654965155967,0.72725688776064656,0.72725688776064656,0.73036948327702511,0.72806474778392183,0.73027184629646769,0.72902894400043805,0.72748765843946672,0.72605701254880495,0.72646671503126692,0.74414318505208266,0.74731957598850918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70374096142174836,0.70391432292453926,0.70078355866415243,0.71903494643446297,0.72005903276476679,0.71915729591361066,0.72085298133704789,0.72146387435731252,0.72139943975863074,0.72342178934701606,0.72600211250433178,0.72662478438242961,0.73291896328107098,0.74036191034732002,0.7371157927133215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68603468892883712,0.69149376307655408,0.69227326109497078,0.69418096552397468,0.6956689337861468,0.69782386558209597,0.70063496943700587,0.70639393675019468,0.70755504758474175,0.70694051227985488,0.70760894976224475,0.70944108911585158,0.71384481371173136,0.71888287182800759,0.72224913358065679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67709831543328414,0.66926241813156151,0.66143053392818896,0.66008160539379046,0.67862838247404678,0.67631878630968545,0.66971179611122789,0.66627161429277926,0.67851143158403182,0.68746487600615214,0.69251832433745142,0.69089447938445203,0.69268647651362514,0.71491067010788689,0.71914976672645159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69229221839654165,0.69031978335647248,0.68759962946924724,0.68741542149359602,0.68791547845384815,0.69028025404982229,0.69330392866380741,0.69668912666592242,0.6993254572015003,0.70239420395764141,0.69631699788984314,0.70576076825134559,0.70942290788488538,0.71190103462382603,0.70886223909326462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64162183493239966,0.63875046669694946,0.64383691956123812,0.64153124539633322,0.64234553888256762,0.6458949203617117,0.64594091308024415,0.64495582914498306,0.64492776119863704,0.64417985281123946,0.6401773505114402,0.67490501625720789,0.67131046251070725,0.67423031419606438,0.69176118863611502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65075555007034325,0.65072190619491832,0.64877015158787132,0.64722329696061298,0.65007792161470457,0.64852503360059555,0.64686303176539672,0.64354351823647071,0.64605108711314119,0.64776907833138719,0.64778663280805582,0.64526430828496162,0.64040948451000512,0.67319001318096494,0.67773901702611128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65549242564190746,0.65275804381396318,0.65237636865071957,0.63751983994693195,0.64082986432935873,0.64354154471241765,0.64228550650416405,0.64190636493576503,0.63020305456706438,0.63731052117175568,0.63768050023481482,0.63726919841116303,0.66413345341739272,0.66173582455468327,0.64228100656695619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536951380607362,0.65185291603012441,0.6528379699282264,0.65000962431939102,0.64862482645253206,0.64776317580973664,0.63576694653369192,0.63950717552295466,0.63718102603187388,0.64275615049361412,0.64134533413361605,0.64143896734450434,0.64338037418096361,0.64287500880137305,0.64274538582087848
