0,59.677534850000001,59.358166359999998,1.3200000000000001,79.0,62.0,0.0
1,58.76876944,54.590900959999999,1.3799999999999999,30.0,26.0,0.0
2,59.501644769999999,53.540344830000002,1.26,35.0,60.0,0.0
3,59.48210143,48.818514989999997,1.1899999999999999,40.0,53.0,0.0
4,59.218266309999997,44.060613920000002,0.90000000000000002,21.0,56.0,0.0
5,60.0,41.739679250000002,1.4099999999999999,49.0,20.0,0.0
6,59.052147900000001,36.847853659999998,0.85999999999999999,16.0,25.0,0.0
7,59.635495519999999,28.98856073,0.93000000000000005,47.0,94.0,0.0
8,59.506846879999998,16.694604819999999,2.46,136.0,93.0,0.0
9,59.356756799999999,10.298295700000001,1.3600000000000001,79.0,78.0,0.0
10,60.0,8.2717683310000005,0.63,25.0,24.0,0.0
11,59.474684719999999,2.5184599479999998,0.90000000000000002,32.0,49.0,0.0
12,59.560519980000002,57.816589020000002,1.49,50.0,40.0,0.0
13,56.638545129999997,56.943654950000003,1.1699999999999999,30.0,16.0,0.0
14,57.53753888,54.174289440000003,1.0700000000000001,27.0,16.0,0.0
15,58.299729220000003,51.252530630000003,1.0800000000000001,24.0,25.0,0.0
16,56.638545129999997,49.156610899999997,0.92000000000000004,36.0,41.0,0.0
17,57.752515639999999,46.716958320000003,1.0,20.0,40.0,0.0
18,56.833978549999998,44.270417760000001,0.94999999999999996,34.0,61.0,0.0
19,57.947949059999999,41.491547769999997,0.87,15.0,32.0,0.0
20,58.358359249999999,41.369013260000003,0.76000000000000001,26.0,45.0,0.0
21,58.338815910000001,38.722918,1.3899999999999999,38.0,68.0,0.0
22,57.996807420000003,32.015752820000003,1.3300000000000001,42.0,58.0,0.0
23,57.478908850000003,29.46928694,1.3,31.0,32.0,0.0
24,57.587837999999998,28.49226814,0.91000000000000003,40.0,98.0,0.0
25,56.472883119999999,21.29016961,2.1499999999999999,158.0,123.0,0.0
26,57.31982,18.6518683,1.75,126.0,138.0,0.0
27,58.134594720000003,15.20008075,2.3799999999999999,143.0,125.0,0.0
28,57.716486639999999,12.81758582,0.89000000000000001,42.0,34.0,0.0
29,57.20189208,9.7071541799999999,0.93000000000000005,47.0,64.0,0.0
30,58.027387519999998,7.1833184189999999,0.0,0.0,0.0,0.0
31,57.780810959999997,4.2762415489999999,0.95999999999999996,36.0,46.0,0.0
32,57.116126319999999,2.153396131,0.62,19.0,31.0,0.0
33,55.587837970000002,58.303873869999997,2.5,120.0,100.0,0.0
34,54.977361039999998,54.659740880000001,1.0,45.0,113.0,0.0
35,55.387771229999998,51.365349289999997,1.21,55.0,94.0,0.0
36,54.068595620000004,49.282074659999999,1.3700000000000001,55.0,63.0,0.0
