91,49.79856032,5.066154506,1.4,56,83,0.996215365,Aspen
93,49.98425452,59.04417202,2.18,186,78,0.982524577,Rowan
94,49.68658935,55.8674496,2.59,146,153,0.979776896,Rowan
95,50.9592012,52.85003184,2.08,115,104,0.978115566,Aspen
96,48.55737311,48.12769339,2.24,107,89,0.982875083,Aspen
97,48.23490796,45.54385853,1.75,69,73,0.985759834,Aspen
99,49.18276006,38.92443392,1.35,57,36,0.98289421,Aspen
100,48.48897141,36.68034024,1.96,92,105,0.983023462,Aspen
101,47.28522607,27.17793326,2.03,141,132,0.977579942,Rowan
102,48.57171247,25.78583287,2.35,190,174,0.978834374,Rowan
103,48.13216295,21.81252061,1.22,48,100,0.975932752,Sessile
104,47.69261343,15.81206341,1.53,94,57,0.978137853,Rowan
105,48.17504583,13.29651972,2,136,119,0.982313532,Rowan
106,46.2485253,9.644004963,2.54,172,115,0.988221702,Rowan
108,47.28380245,3.814875381,0.89,0,0,0.994186635,Aspen
109,49.78460512,3.814875381,1.08,0,0,0.997819019,Aspen
110,47.27533008,59.28781444,2.55,120,140,0.981403588,Rowan
111,47.43060973,57.13251605,2.22,111,103,0.975470669,Rowan
112,47.46248411,55.03344283,2.16,120,74,0.979094011,Rowan
113,48.25968902,52.89688616,2.23,125,110,0.979171392,Rowan
114,49.68436015,51.21950175,2.27,98,104,0.982980918,Aspen
115,49.4500867,49.36407096,2.29,116,137,0.982365257,Aspen
116,48.8626407,46.7496003,1.7,76,103,0.981747573,Aspen
117,46.40760546,45.00088684,1.61,41,52,0.983374988,Aspen
118,47.2381975,36.72807645,1.4,36,74,0.983826802,Aspen
121,44.98027127,29.82914325,0.91,36,58,0.978974066,Sessile
122,44.50855959,27.28714283,1.07,60,91,0.979372835,Sessile
123,45.73072167,24.59063944,0.98,44,68,0.97207768,Sessile
124,46.42756847,22.28727349,0.83,35,48,0.975306358,Sessile
125,44.05828935,22.71401584,1.24,67,81,0.977748908,Sessile
126,43.83315423,20.09140556,1.42,86,75,0.979179429,Sessile
127,45.55919015,17.1624963,0.93,43,63,0.976068995,Sessile
128,41.10477433,14.21168242,1.05,51,97,0.980087059,Sessile
129,43.22536508,11.54635615,2.48,198,199,0.98244455,Rowan
130,44.39422529,9.186219917,2.56,142,167,0.987285857,Rowan
131,44.26221673,6.134319613,1.81,85,105,0.994124382,Aspen
132,44.77610574,2.828094282,1.76,103,116,0.995370535,Aspen
133,46.60577852,0.824013082,1.94,104,103,0.998832485,Aspen
134,43.78770003,59.22221841,1.49,106,63,0.977172779,Downy Birch
135,44.61906552,56.96384052,1.29,75,67,0.977728142,Downy Birch
136,44.75379013,54.339999,0.97,40,49,0.976622314,Downy Birch
137,46.22706587,51.68804488,1.27,63,84,0.979560308,Downy Birch
138,47.14686191,48.90489869,2.26,104,92,0.974769704,Aspen
139,45.68750276,47.10569308,1.2,61,73,0.978071312,Sessile
140,44.40441288,44.91600575,1.1,44,68,0.981097567,Sessile
141,44.49235792,41.80067804,1.04,57,56,0.98364313,Sessile
142,45.28386328,38.82435013,1.02,31,43,0.983736316,Sessile
143,45.06888651,35.98671823,0.83,29,29,0.982246984,Sessile
144,42.53594711,29.84310571,1.52,81,112,0.980282657,Sessile
145,41.92486607,27.08852002,1.14,48,92,0.980230675,Sessile
147,41.47459583,22.8550416,1.43,79,73,0.980773195,Sessile
148,41.32450575,20.44522972,1.03,47,68,0.97968695,Sessile
149,38.67483055,15.92074659,1.24,61,86,0.978900155,Sessile
150,39.04662221,13.34697733,2.48,198,106,0.978383617,Rowan
151,38.20347375,9.369333936,2.33,167,144,0.983910019,Rowan
152,41.04818966,9.318468931,1.91,124,104,0.986615152,Rowan
153,42.47336704,7.589058758,2.52,152,154,0.986237352,Rowan
154,39.97942351,6.754872675,1.88,112,82,0.98939981,Rowan
155,41.79849999,4.679580467,1.87,102,64,0.991355745,Hazel
156,42.50996097,1.373355137,2.07,145,113,0.993306203,Hazel
