50,55.74387416,7.428019342,0.94,40,49,0.997566781,Sessile,0
51,54.65762738,3.194322319,0.95,38,56,0.999207048,Sessile,0
52,53.64115058,60,1.57,110,75,0.984490538,Rowan,0
53,53.58306783,56.99195311,1.89,88,76,0.980077856,Aspen,0
54,56.61604891,54.35874072,0.9,28,52,0.987435376,Sessile,0
55,52.70056167,54.04388519,1.24,53,115,0.981884611,Sessile,0
56,52.90576676,51.66021746,0.58,14,15,0.984452507,Sessile,0
57,51.95791466,48.96081442,0,0,0,0.986525976,Sessile,1
58,53.24777525,46.61853157,0.81,37,46,0.986051536,Sessile,0
59,52.64193164,43.73854824,1.25,54,69,0.988714134,Sessile,0
60,53.75590215,41.63367846,0,0,0,0.98659203,Sessile,1
61,53.60932708,39.00824479,1.23,58,80,0.987842118,Sessile,0
62,53.91224889,35.85703159,1.05,40,53,0.986569767,Sessile,0
63,53.02302681,33.40984834,0.96,49,39,0.984146277,Sessile,0
64,53.26731859,30.57771896,1.57,57,46,0.983916019,Sessile,0
65,53.5139644,22.31827403,1.92,120,106,0.975777951,Rowan,0
66,52.84927976,18.87699325,2.24,163,286,0.985179099,Rowan,0
67,52.79567616,16.63732176,2.14,97,114,0.984666089,Rowan,0
68,53.41747792,14.33386098,2.72,174,119,0.988789222,Rowan,0
69,56.04405432,12.45063078,1.94,106,92,0.992854364,Rowan,0
70,52.80908954,5.747745574,0,0,0,0.996157064,Rowan,1
71,52.31077126,54.98658851,2.14,97,110,0.979351169,Aspen,0
72,52.94694885,50.99460105,1.76,68,82,0.981950978,Aspen,0
73,49.97426542,50.16167478,2.23,104,105,0.981369875,Aspen,0
74,50.97097588,45.89310536,1.32,54,64,0.987095789,Aspen,0
75,49.90586372,43.59135612,1.26,62,57,0.987625782,Aspen,0
76,51.49864612,40.42100531,1.06,45,68,0.986020356,Sessile,0
77,51.85042628,37.8203873,1.04,45,25,0.984348383,Sessile,0
78,50.47262065,35.61720617,1.39,56,82,0.986497645,Sessile,0
79,50.93188919,33.82206149,1.29,38,81,0.985934458,Hazel,0
80,50.84394415,32.17641694,1.13,34,62,0.985614138,Sessile,0
81,51.17684744,23.80388991,1.7,128,80,0.979493923,Rowan,0
82,51.12324384,20.77448301,2.38,195,192,0.967586169,Rowan,0
83,49.19351423,19.07790404,2.28,141,144,0.978499301,Rowan,0
84,49.69738808,16.60107067,2.77,162,134,0.979745562,Rowan,0
85,50.63009072,14.72396873,2.62,176,129,0.984900829,Rowan,0
86,50.52288352,11.97789258,2.87,205,95,0.988372322,Rowan,0
87,51.84153208,10.67971674,1.97,115,74,0.991348096,Rowan,0
88,52.3882888,8.369298706,2.04,131,88,0.994081871,Aspen,0
89,48.61913894,7.721307771,2.29,133,86,0.993434406,Aspen,0
90,49.79856032,5.066154506,1.4,56,83,0.996630609,Aspen,0
91,53.21195536,5.41203654,0,0,0,0.996543137,Aspen,1
92,49.98425452,59.04417202,2.18,186,78,0.982708523,Rowan,0
93,49.68658935,55.8674496,2.59,146,153,0.979963518,Rowan,0
94,50.9592012,52.85003184,2.08,115,104,0.978794939,Aspen,0
95,48.55737311,48.12769339,2.24,107,89,0.983091495,Aspen,0
96,48.23490796,45.54385853,1.75,69,73,0.985969392,Aspen,0
97,49.778832,41.23979387,0,0,0,0.984492843,Aspen,1
98,49.18276006,38.92443392,1.35,57,36,0.983008946,Aspen,0
99,48.48897141,36.68034024,1.96,92,105,0.982951047,Aspen,0
100,47.28522607,27.17793326,2.03,141,132,0.977283458,Rowan,0
101,48.57171247,25.78583287,2.35,190,174,0.978824148,Rowan,0
102,48.13216295,21.81252061,1.22,48,100,0.975281327,Sessile,0
103,47.69261343,15.81206341,1.53,94,57,0.979220757,Rowan,0
104,48.17504583,13.29651972,2,136,119,0.983882725,Rowan,0
105,46.2485253,9.644004963,2.54,172,115,0.989279053,Rowan,0
106,46.4855767,7.060062705,0,0,0,0.991972904,Aspen,1
107,47.28380245,3.814875381,0.89,11,54,0.995140926,Aspen,0
108,49.78460512,3.814875381,1.08,33,40,0.998192471,Aspen,0
109,47.27533008,59.28781444,2.55,120,140,0.981010458,Rowan,0
110,47.43060973,57.13251605,2.22,111,103,0.975460452,Rowan,0
111,47.46248411,55.03344283,2.16,120,74,0.979026621,Rowan,0
112,48.25968902,52.89688616,2.23,125,110,0.979531932,Rowan,0
113,49.68436015,51.21950175,2.27,98,104,0.983516661,Aspen,0
114,49.4500867,49.36407096,2.29,116,137,0.983052528,Aspen,0
115,48.8626407,46.7496003,1.7,76,103,0.98167896,Aspen,0
116,46.40760546,45.00088684,1.61,41,52,0.984044851,Aspen,0
117,47.2381975,36.72807645,1.4,36,74,0.983831103,Aspen,0
118,47.58020599,40.94126798,0,0,0,0.984312344,Aspen,1
119,47.18933915,38.34152655,0,0,0,0.98416702,Sessile,1
120,44.98027127,29.82914325,0.91,36,58,0.978669477,Sessile,0
121,44.50855959,27.28714283,1.07,60,91,0.978977119,Sessile,0
122,45.73072167,24.59063944,0.98,44,68,0.972166401,Sessile,0
123,46.42756847,22.28727349,0.83,35,48,0.974824543,Sessile,0
124,44.05828935,22.71401584,1.24,67,81,0.977958736,Sessile,0
125,43.83315423,20.09140556,1.42,86,75,0.97944767,Sessile,0
126,45.55919015,17.1624963,0.93,43,63,0.977598362,Sessile,0
127,41.10477433,14.21168242,1.05,51,97,0.980623923,Sessile,0
128,43.22536508,11.54635615,2.48,198,199,0.983502355,Rowan,0
129,44.39422529,9.186219917,2.56,142,167,0.988374103,Rowan,0
130,44.26221673,6.134319613,1.81,85,105,0.994105868,Aspen,0
131,44.77610574,2.828094282,1.76,103,116,0.995578788,Aspen,0
132,46.60577852,0.824013082,1.94,104,103,0.999088786,Aspen,0
133,43.78770003,59.22221841,1.49,106,63,0.976989013,Downy Birch,0
134,44.61906552,56.96384052,1.29,75,67,0.977637882,Downy Birch,0
135,44.75379013,54.339999,0.97,40,49,0.976492997,Downy Birch,0
136,46.22706587,51.68804488,1.27,63,84,0.979602899,Downy Birch,0
137,47.14686191,48.90489869,2.26,104,92,0.976159926,Aspen,0
138,45.68750276,47.10569308,1.2,61,73,0.978672387,Sessile,0
139,44.40441288,44.91600575,1.1,44,68,0.981490674,Sessile,0
140,44.49235792,41.80067804,1.04,57,56,0.983895895,Sessile,0
141,45.28386328,38.82435013,1.02,31,43,0.983590694,Sessile,0
142,45.06888651,35.98671823,0.83,29,29,0.982344873,Sessile,0
143,42.53594711,29.84310571,1.52,81,112,0.979752068,Sessile,0
144,41.92486607,27.08852002,1.14,48,92,0.980128405,Sessile,0
145,43.36144255,24.81889246,0,0,0,0.976055448,Sessile,1
146,41.47459583,22.8550416,1.43,79,73,0.980500951,Sessile,0
147,41.32450575,20.44522972,1.03,47,68,0.980005251,Sessile,0
148,38.67483055,15.92074659,1.24,61,86,0.979108984,Sessile,0
149,39.04662221,13.34697733,2.48,198,106,0.978974098,Rowan,0
150,38.20347375,9.369333936,2.33,167,144,0.984777179,Rowan,0
151,41.04818966,9.318468931,1.91,124,104,0.987195929,Rowan,0
152,42.47336704,7.589058758,2.52,152,154,0.987614633,Rowan,0
153,39.97942351,6.754872675,1.88,112,82,0.990498765,Rowan,0
154,41.79849999,4.679580467,1.87,102,64,0.992256833,Hazel,0
155,42.50996097,1.373355137,2.07,145,113,0.994578099,Hazel,0
156,41.17903252,60,1.07,46,88,0.979105143,Sessile,0
157,42.15379976,58.05086058,1.39,76,85,0.974981796,Downy Birch,0
158,41.21031406,55.30519784,1.23,46,59,0.978197006,Sessile,0
159,41.94504832,53.0374491,0.85,46,45,0.978560884,Sessile,0
160,43.79226165,51.50999849,1.12,45,63,0.978074378,Sessile,0
161,44.10584838,49.2047663,0.96,39,60,0.977428979,Sessile,0
162,44.60137455,44.64115622,1.11,50,62,0.981868239,Sessile,0
163,41.71720331,42.71015644,1.02,38,36,0.980326348,Sessile,0
164,43.12432396,39.76960934,1.26,66,65,0.983736015,Sessile,0
165,42.46962199,36.36731252,0.91,36,47,0.984085208,Sessile,0
166,39.38405543,31.21462209,1.13,59,72,0.979308524,Sessile,0
167,39.24468607,28.95080747,0.91,37,89,0.978671709,Sessile,0
168,37.93675823,26.85862251,1.43,89,85,0.979593981,Sessile,0
169,39.87720855,25.25417107,0.97,33,67,0.975766986,Sessile,0
170,38.80513655,22.98351518,0.91,34,68,0.97978956,Sessile,0
171,41.82837959,23.37030639,0.66,27,47,0.978157817,Sessile,0
172,36.11548693,15.20863652,0.94,43,81,0.978914004,Sessile,0
173,36.37737332,12.52296425,0.9,32,43,0.980550175,Sessile,0
174,35.47757916,9.827118981,1.23,69,65,0.98291809,Sessile,0
175,37.18433305,7.975632796,0.62,24,31,0.986548369,Sessile,0
176,34.99294678,6.632796662,0.76,31,63,0.987254513,Sessile,0
177,37.55358738,5.015289501,0.83,28,31,0.990084442,Sessile,0
178,37.69088747,1.149549115,1.34,84,44,0.997521438,Hazel,0
179,35.61478262,2.950170295,0.78,28,47,0.994022998,Sessile,0
180,40.79112105,56.48592653,0.9,38,91,0.977633904,Sessile,0
181,39.703594,54.50867452,1.15,59,72,0.975831036,Sessile,0
182,39.52562038,52.26903836,0.89,32,79,0.977524508,Sessile,0
183,41.34265462,50.18870687,1.19,57,92,0.979134596,Sessile,0
184,42.75399483,47.28373947,1.28,77,56,0.980199959,Sessile,0
185,42.53386264,42.29844057,1.2,58,84,0.982560692,Sessile,0
186,40.33939769,39.17734723,1.21,27,59,0.98366402,Sessile,0
187,36.90756911,31.51449977,0.96,52,74,0.977427731,Sessile,0
188,36.54306463,28.89680632,1.05,56,69,0.981218322,Sessile,0
189,30.93890032,22.32973723,0.99,30,61,0.977922828,Sessile,0
190,31.99261194,19.73562197,0.94,44,81,0.978990182,Sessile,0
191,32.4015349,17.09064171,1.13,62,84,0.977284156,Sessile,0
192,33.50228361,14.49652645,0.93,30,49,0.97768253,Sessile,0
193,33.66518031,11.95327619,0.99,42,63,0.980954982,Sessile,0
194,32.69219219,8.860683885,1.18,60,89,0.982624482,Sessile,0
195,33.3931189,4.893213489,1.01,43,87,0.988150624,Sessile,0
196,34.52854164,0.732456073,1.22,78,74,0.997789374,Sessile,0
197,36.83415953,60,1.23,60,65,0.979880275,Downy Birch,0
198,38.72769993,58.49129112,0.95,20,58,0.973308194,Sessile,0
199,37.33109788,56.71082723,1.2,57,83,0.977279032,Downy Birch,0
200,36.68716055,54.60238315,1.21,57,86,0.97850367,Downy Birch,0
201,37.99148821,49.68268029,1.31,47,55,0.97964473,Sessile,0
202,40.48655477,47.65857397,0.93,29,55,0.979497006,Sessile,0
203,38.41255264,46.48721615,1.49,77,94,0.980527938,Sessile,0
204,40.97569134,45.26900401,1.3,48,84,0.982177239,Sessile,0
205,38.52176139,43.82589117,0.87,34,77,0.98204118,Sessile,0
206,39.53847281,41.37072517,0.8,23,64,0.983105907,Sessile,0
207,38.70752861,41.2407208,0.75,27,24,0.982005593,Sessile,0
208,36.39801657,38.4844995,0.94,48,52,0.983475683,Sessile,0
209,34.93566355,28.3647203,2.53,168,84,0.979119295,Rowan,0
210,34.74198367,31.15860676,0.9,29,65,0.978712158,Sessile,0
211,33.68063239,28.40434887,1.1,51,94,0.980528672,Sessile,0
212,28.40168213,22.78752228,1.17,61,53,0.975737846,Sessile,0
213,28.49050716,20.41721304,0,0,0,0.975433395,Sessile,1
214,29.8905606,18.35209383,1.13,51,63,0.973247263,Sessile,0
215,29.86727131,15.94109259,1.23,69,88,0.974453333,Sessile,0
216,31.56499838,13.27576633,1.32,68,108,0.977328449,Sessile,0
217,28.90200184,13.0316143,0.9,32,30,0.978529669,Sessile,0
218,30.7205478,11.0173601,1.42,97,88,0.979489996,Sessile,0
219,31.33386119,6.958332695,1.23,66,81,0.984122494,Sessile,0
220,32.14412811,2.614461261,0.92,44,83,0.989856875,Sessile,0
221,34.72651777,58.27576128,1.33,67,65,0.978068187,Downy Birch,0
222,33.8975637,55.70814493,0.59,22,25,0.978135926,Downy Birch,0
223,36.18953634,52.01602507,1.17,69,80,0.97908522,Downy Birch,0
224,33.2131245,53.29983325,0.72,22,43,0.980652093,Downy Birch,0
225,33.33308959,50.20744859,1.45,73,83,0.98030212,Downy Birch,0
226,35.82126001,48.63314368,1.37,65,68,0.977752079,Sessile,0
227,35.33888928,46.16860682,1.26,53,97,0.981747109,Sessile,0
228,35.75690253,43.61973219,0,0,0,0.981904207,Sessile,1
229,37.05201246,40.70539393,1,47,79,0.981866203,Sessile,0
230,34.21291867,41.62373846,1.31,69,44,0.982543817,Sessile,0
231,32.75852406,46.72148771,1.17,52,89,0.981911499,Sessile,0
232,32.78372295,43.9945667,1.16,43,86,0.982555682,Sessile,0
233,31.78554217,34.13793952,1.99,108,74,0.97875661,Rowan,0
234,30.55018215,31.61321785,1.59,98,89,0.976592971,Rowan,0
235,32.31910095,31.54036033,0.72,12,40,0.979388253,Sessile,0
236,24.27472589,27.93506079,0,0,0,0.977967102,Sessile,1
237,25.95204814,26.37859163,1.27,72,91,0.974080259,Sessile,0
238,26.30491517,23.86586038,1.16,56,94,0.976599115,Sessile,0
239,26.09730147,21.61762716,1.01,41,81,0.975876084,Sessile,0
240,25.99925721,19.26766392,1.17,59,54,0.975109369,Sessile,0
241,27.27429494,16.9990847,1.25,75,87,0.970723565,Sessile,0
242,26.88872173,14.48635345,1.05,57,58,0.973354198,Sessile,0
243,28.44541322,10.52905605,1.07,46,75,0.979464456,Sessile,0
244,28.723665,8.250303824,0.97,44,46,0.98215004,Sessile,0
245,29.56104575,5.147538514,1.28,79,87,0.987980574,Sessile,0
246,30.73243439,0,1.27,72,91,0.997247354,Sessile,0
247,31.63002861,58.80052959,1.17,49,59,0.979569998,Sessile,0
248,29.64975766,56.36410532,1.05,45,76,0.979657875,Sessile,0
249,30.20908687,54.06824398,0.95,38,45,0.976884449,Sessile,0
250,28.77502033,51.97854162,1.29,75,87,0.98007134,Downy Birch,0
251,22.62652599,30.061218,1.64,90,45,0.978324253,Rowan,0
252,21.72001971,28.0774828,1.58,102,94,0.974601515,Rowan,0
253,23.22898684,25.83942258,2.55,162,81,0.97427576,Rowan,0
254,24.19868243,23.41824834,2.03,119,184,0.969406037,Rowan,0
255,23.23990484,20.15271501,2.2,168,107,0.972470673,Rowan,0
256,25.18872599,16.43956964,1.63,110,93,0.972769679,Rowan,0
257,25.96027896,11.72947017,0.83,39,63,0.97296886,Sessile,0
258,26.32413821,7.385598738,1.23,59,73,0.982086765,Sessile,0
259,26.86863861,4.852521485,0.92,38,77,0.983457012,Sessile,0
260,28.66701986,2.248233225,1.05,42,94,0.992167095,Sessile,0
261,26.6882595,57.73045097,0.88,36,31,0.981770407,Sessile,0
262,27.32934344,49.03555646,0.99,44,57,0.98272828,Downy Birch,0
263,28.47992651,51.36562679,1.29,75,87,0.98127584,Downy Birch,0
264,27.96909088,43.83072401,1.22,71,102,0.981890516,Sessile,0
265,28.50328984,40.42135702,1.05,50,69,0.983511357,Sessile,0
266,32.40842226,31.48724373,2.1,129,55,0.979083158,Rowan,0
267,26.33070265,24.09295666,2.09,131,100,0.97495718,Rowan,0
268,26.80106893,21.21129788,2.42,161,93,0.9762934,Rowan,0
269,26.81735427,19.69495303,1.84,108,90,0.97434474,Rowan,0
270,25.8532087,17.19692828,1.26,74,75,0.97452801,Sessile,0
271,27.86264827,15.0582685,2.49,144,115,0.971654952,Rowan,0
272,28.22338974,12.9634337,2.33,153,65,0.977393051,Rowan,0
273,27.56416343,10.52676395,1.87,124,83,0.978215976,Rowan,0
274,28.67996172,8.431929158,1.15,61,117,0.981412526,Sessile,0
275,29.50140242,6.249444376,0.79,31,41,0.986062529,Sessile,0
276,29.63768285,4.145844586,1.22,58,65,0.986378597,Sessile,0
277,31.23622496,1.174509883,1.1,56,72,0.994286586,Sessile,0
278,24.91100353,59.51582954,0.98,43,57,0.980921326,Sessile,0
279,25.68385858,55.09777409,1.41,86,84,0.979114509,Sessile,0
280,25.9778881,52.36422837,1.24,68,98,0.977284927,Sessile,0
281,25.01606237,49.51972692,1.6,99,71,0.979144207,Sessile,0
282,25.92904403,46.36253204,1.09,54,46,0.980632566,Sessile,0
283,26.06473118,42.02517167,0.93,27,81,0.982062751,Sessile,0
284,26.64208205,35.40817538,0.98,45,97,0.979184717,Sessile,0
285,29.05912665,32.50514755,1.25,69,78,0.976234717,Sessile,0
286,29.58012819,29.98500619,1.1,57,88,0.97815681,Sessile,0
287,25.02076118,21.52468629,1.7,90,65,0.974096497,Rowan,0
288,23.10717175,20.81687292,1.22,57,91,0.973233396,Sessile,0
289,24.42871861,19.49335805,0.89,16,43,0.974087586,Sessile,0
290,22.88536399,17.86306822,0.93,40,39,0.971983526,Sessile,0
291,24.03382329,15.61046344,1.29,67,76,0.975374332,Sessile,0
292,25.88398949,13.96264361,2.28,163,177,0.975874898,Rowan,0
293,24.85356496,10.018394,1.83,107,165,0.975378417,Rowan,0
294,26.1115015,8.055034195,0.96,49,68,0.981734232,Sessile,0
295,26.84792093,5.618364439,0.91,45,37,0.983839827,Sessile,0
296,28.43619735,2.349019765,1.25,71,82,0.990798273,Sessile,0
297,24.14643408,57.43793132,1.02,52,66,0.980648369,Sessile,0
298,23.67135447,53.75621844,1.08,46,67,0.975496669,Sessile,0
299,22.98765466,51.08319403,1.56,121,72,0.977227567,Sessile,0
300,23.3648208,47.44182869,1.17,65,79,0.980504534,Sessile,0
301,24.48362795,43.39698797,0.9,30,76,0.979703691,Sessile,0
302,27.08144734,34.73924567,1.15,65,64,0.979676237,Sessile,0
303,26.44348627,32.68471975,1.12,52,62,0.979193892,Sessile,0
304,26.95385513,30.10250192,1.39,81,74,0.979528697,Sessile,0
305,23.15695184,23.86041284,0.89,33,31,0.972985106,Sessile,0
306,22.64704174,21.16351125,1.09,55,71,0.971242518,Sessile,0
307,21.42787759,19.0551081,1.37,79,68,0.975884127,Sessile,0
308,20.52126042,16.33795837,0.97,46,67,0.975671056,Sessile,0
309,22.03122608,14.63754854,2.14,152,91,0.975573274,Rowan,0
310,21.76177322,10.83353892,1.53,78,77,0.974352689,Rowan,0
311,22.87402617,8.957829105,0.98,50,113,0.979416874,Sessile,0
312,23.34014134,6.968174304,1,49,85,0.982543263,Sessile,0
313,23.00147853,4.715569529,1.09,57,87,0.985543937,Sessile,0
314,25.80554693,3.523529648,1.13,58,92,0.988143197,Sessile,0
315,22.95774216,2.366549764,1.05,42,64,0.990450635,Sessile,0
316,25.99014395,1.165744884,1.01,45,67,0.994846047,Sessile,0
317,23.38259833,0.227889977,0.9,40,68,0.996227028,Sessile,0
318,22.13276862,59.18296235,1.03,50,35,0.97863466,Sessile,0
319,21.73653063,56.41915597,0.88,36,52,0.976729313,Sessile,0
320,20.88803072,54.1092594,0.83,28,42,0.977642715,Sessile,0
321,20.83536305,51.61779891,1.3,74,68,0.979022068,Sessile,0
322,21.23898278,48.98512203,1.01,41,52,0.978276339,Sessile,0
323,22.6986983,45.32358293,0.66,24,23,0.977125074,Sessile,0
324,21.13489455,24.37187426,0,0,0,0.972347453,Sessile,1
325,20.98543814,19.44520658,1.05,46,50,0.974159389,Sessile,0
326,18.95458928,17.79776266,0.83,31,49,0.974311999,Sessile,0
327,18.58103456,14.48854355,0,0,0,0.976207589,Sessile,1
328,20.60967244,12.9809637,0,0,0,0.97841169,Sessile,1
329,20.19947562,9.597674041,0.94,38,64,0.980131937,Sessile,0
330,19.95254273,7.143474286,0.91,40,58,0.984680207,Sessile,0
331,20.20063284,5.066169494,0.96,25,76,0.986898547,Sessile,0
332,20.0048447,2.90121471,1.19,59,99,0.988864771,Sessile,0
333,21.07505556,0.850204915,1.15,51,117,0.995583446,Sessile,0
334,19.60812831,57.28662805,0.83,31,56,0.97887878,Sessile,0
335,18.55220359,54.97673148,1.12,55,68,0.980210732,Sessile,0
336,18.99732648,52.09188248,0.91,43,70,0.980169723,Sessile,0
337,19.17329761,49.07590399,1.09,64,79,0.978116143,Sessile,0
338,20.5965717,46.92739758,0.93,51,83,0.979503398,Sessile,0
339,21.02997809,44.1635912,1.11,86,85,0.980754028,Downy Birch,0
340,23.45570194,36.83103105,0.85,35,58,0.978371015,Sessile,0
341,24.30631669,34.4401157,1.7,46,80,0.980664544,Sessile,0
342,24.22125522,31.6170742,1.04,59,46,0.978718856,Sessile,0
343,20.0095757,26.3356919,0.81,28,40,0.976157967,Sessile,0
344,19.42933317,22.45040969,1.33,80,66,0.975758816,Sessile,0
345,18.71721734,19.17786327,0.9,33,54,0.977238697,Sessile,0
346,17.31056879,15.6337223,0.78,21,41,0.976446464,Sessile,0
347,17.83177806,12.30605877,2.18,133,93,0.975711996,Rowan,0
348,18.08568525,8.098859191,0.75,25,41,0.980712594,Sessile,0
349,17.39348966,6.40721436,2.43,162,119,0.983981106,Rowan,0
350,18.04829263,0.964149904,1.01,55,104,0.996408434,Sessile,0
351,17.0459467,57.63966901,0.97,40,43,0.981843774,Sessile,0
352,17.31137794,52.71726933,0.97,43,70,0.977280245,Sessile,0
353,18.14601326,46.60461727,1.31,83,110,0.981153584,Sessile,0
354,21.31853236,38.60471514,0.83,30,55,0.979795809,Sessile,0
355,21.43549189,35.18832684,1.5,100,78,0.981287253,Sessile,0
356,21.71194168,32.42363021,1,36,47,0.980641909,Sessile,0
357,22.3180047,30.71645887,0.9,33,41,0.977576661,Sessile,0
358,17.0819884,25.49939264,0.99,37,47,0.978946243,Sessile,0
359,17.22265325,21.8132372,0.93,39,52,0.976211524,Sessile,0
360,16.35228946,18.93565046,1.07,52,58,0.978911342,Sessile,0
361,15.01597333,16.44235539,1.12,49,110,0.978577253,Sessile,0
362,16.45525807,14.0327636,1.06,48,87,0.977977923,Sessile,0
363,14.64288194,12.34988377,1.22,78,75,0.976446558,Rowan,0
364,16.22806754,10.15863399,2.47,207,136,0.980276564,Rowan,0
365,16.70201661,4.312379569,2.41,163,148,0.989305308,Rowan,0
366,14.81859881,57.96244931,0.92,38,94,0.983507987,Sessile,0
367,15.61879076,55.13812163,1.36,80,82,0.980382955,Sessile,0
368,16.69546635,50.03415803,1.17,72,82,0.979156556,Sessile,0
369,16.29263456,47.50235,1.02,43,71,0.981701883,Sessile,0
370,19.1707301,39.91889453,1.31,74,93,0.980558892,Sessile,0
371,18.8942803,36.72116667,1.06,55,90,0.980444199,Sessile,0
372,19.38338378,33.50990236,1.52,97,69,0.980744526,Sessile,0
373,10.09270339,32.5198772,1.29,73,72,0.982457404,Sessile,0
374,15.59621586,23.07352769,1.17,70,74,0.979080374,Sessile,0
375,15.01597333,20.63935297,0.88,25,46,0.976805779,Sessile,0
376,13.4334937,18.67617725,1.12,59,100,0.981838579,Sessile,0
377,13.69724031,15.00793249,2,75,69,0.980215704,Rowan,0
378,13.24887108,12.91507787,1.65,67,48,0.979453017,Rowan,0
379,12.81478898,10.70206393,1.84,48,73,0.980634229,Rowan,0
380,13.65427161,8.537109147,2.55,160,132,0.983600513,Rowan,0
381,13.78144955,6.442274356,2.39,140,135,0.986626741,Rowan,0
382,13.71622554,4.20719958,2.67,207,163,0.987979433,Rowan,0
383,14.8282038,2.296429771,0,0,0,0.991604321,Rowan,1
384,12.59602297,58.69879189,1.8,94,117,0.981923243,Rowan,0
385,12.94033945,55.97533305,1.6,65,56,0.982265391,Rowan,0
386,13.48577159,53.31239552,1.31,71,49,0.982905239,Rowan,0
387,14.56091411,50.64945799,1.31,73,102,0.979601501,Sessile,0
388,13.31892939,47.20983035,1.66,100,106,0.985850927,Downy Birch,0
389,16.35306871,39.52869489,1.62,99,88,0.979694919,Sessile,0
390,16.18294576,37.29656326,1.1,48,56,0.981087463,Sessile,0
391,17.10798931,35.10161923,1.41,103,89,0.981663979,Sessile,0
392,16.48066092,32.55615038,1.26,77,43,0.98244138,Sessile,0
393,11.45539417,30.81420197,1.11,74,57,0.983019678,Sessile,0
394,14.67310274,25.80347332,1.01,48,54,0.980798304,Sessile,0
395,12.85325118,24.42337038,0.89,32,34,0.980834125,Holly,0
396,11.2795631,22.70740901,0.81,42,45,0.981445845,Holly,0
397,16.78774103,11.66621383,0.6,19,32,0.97796635,Holly,0
398,13.975326,11.10525389,0.64,32,32,0.982016805,Holly,0
399,10.71462596,10.89489391,0.64,21,35,0.984555249,Holly,0
400,10.20459801,8.21280418,0.94,43,38,0.985330117,Holly,0
